"cluster","cx","cy","x","y","expr","pseudotime"
"Cluster 4",2.8,-0.4,2.03942586602689,-0.345942732115075,0.875944728900098,0.599341260532076
"Cluster 4",2.8,-0.4,2.47231587988125,-0.546642808072783,0,0.584606291357679
"Cluster 4",2.8,-0.4,3.20087590302405,-0.931285796331257,1.72875461812664,0.611902376990423
"Cluster 4",2.8,-0.4,3.22682681705881,-0.724538797738745,0.166229294397418,0.723266358614124
"Cluster 4",2.8,-0.4,2.80297016120809,-0.893609579867186,0.900956769860317,0.645073030620913
"Cluster 4",2.8,-0.4,3.49176279067987,-0.208742413426832,0.281794740478061,0.791684874849074
"Cluster 4",2.8,-0.4,2.97798163453809,-0.551448467812953,1.91206225156042,0.69220263088054
"Cluster 4",2.8,-0.4,2.98658226840711,-0.240783672171119,0.275283801036262,0.697860197160673
"Cluster 4",2.8,-0.4,2.51940924755145,-0.41235931630898,0.178688323382582,0.555007973842926
"Cluster 4",2.8,-0.4,2.05878803032623,-0.347300378422301,1.7827641996764,0.676756854262941
"Cluster 4",2.8,-0.4,3.15911261690401,-0.689678519144142,0.628413155426768,0.682520994205472
"Cluster 4",2.8,-0.4,2.53121185115938,-0.631345786254126,2.33366039043716,0.62758903474331
"Cluster 4",2.8,-0.4,2.23872388046197,-0.491364212629068,0.569353668339221,0.660247489684612
"Cluster 4",2.8,-0.4,2.51894093107499,-0.289322128780877,0.356816057437238,0.698667154626825
"Cluster 4",2.8,-0.4,2.47421733218452,-0.132824701092293,0,0.612220668425975
"Cluster 4",2.8,-0.4,3.21107750850542,-0.397790758150357,0.334387943124986,0.735129137087333
"Cluster 4",2.8,-0.4,3.08528399805801,0.178861460460546,1.10852435652627,0.731266379114946
"Cluster 4",2.8,-0.4,2.4128235371739,-0.565726914598386,0.855283154662957,0.690103961014441
"Cluster 4",2.8,-0.4,3.12392155775753,-0.860691857599773,1.52859328581119,0.685566663030434
"Cluster 4",2.8,-0.4,3.29861980916646,0.160850467471196,1.50104766597743,0.783246250730923
"Cluster 4",2.8,-0.4,3.06403725151064,-0.219821463070618,1.22854923950054,0.69920160754758
"Cluster 4",2.8,-0.4,2.9518541288769,0.490234077494109,0.7433488293794,0.787279598380439
"Cluster 4",2.8,-0.4,3.16300301026299,-0.255165304915452,0.219260952326733,0.703250913231685
"Cluster 4",2.8,-0.4,3.60678895215365,-0.898538310288602,0.17534834021988,0.676893855125538
"Cluster 4",2.8,-0.4,3.32624820090313,-0.868291219805581,2.26570325554343,0.672769622444959
"Cluster 4",2.8,-0.4,2.73053027403033,-0.343108054083172,1.64081711946788,0.621888287534329
"Cluster 4",2.8,-0.4,2.57063432771624,-0.442037064039719,0.31581868393584,0.616125485064101
"Cluster 4",2.8,-0.4,2.77074110114007,-0.888241138709395,1.44550493235524,0.647087048744539
"Cluster 4",2.8,-0.4,2.51675346312156,-0.464833287438981,1.52909784758233,0.661551104070051
"Cluster 4",2.8,-0.4,2.01662854755651,-0.613888067676613,0.741691216018471,0.594229738261219
"Cluster 4",2.8,-0.4,2.75383270286147,0.536842019673306,0,0.686115495612744
"Cluster 4",2.8,-0.4,3.01869417272937,-0.978929012082401,0.90112507943191,0.63349135687125
"Cluster 4",2.8,-0.4,2.63125236006429,-0.363733058126523,0.292973736665991,0.62606737377325
"Cluster 4",2.8,-0.4,2.74283636527732,-0.299228259828813,0.74636101774462,0.623167368496666
"Cluster 4",2.8,-0.4,2.76142375968734,-0.579937768088066,0.225058417164523,0.591133635077553
"Cluster 4",2.8,-0.4,2.11590850065903,-0.785354267834573,0.465973123479799,0.601699669999012
"Cluster 4",2.8,-0.4,2.56846122652244,-0.703093599998617,0.819150270514147,0.598622293146658
"Cluster 4",2.8,-0.4,2.61010829144773,-0.0355814257643853,0.375731464643191,0.689747767904094
"Cluster 4",2.8,-0.4,2.49082164366129,-0.548716529288919,0.462543650196878,0.603785966787344
"Cluster 4",2.8,-0.4,2.65281921063793,-0.680909962553317,0.456079161732059,0.641695821612322
"Cluster 4",2.8,-0.4,3.27256766697581,-0.493256443468434,0,0.676227079606121
"Cluster 4",2.8,-0.4,3.47063090770797,-0.487885800925968,1.79286388636909,0.697913011067549
"Cluster 4",2.8,-0.4,3.02721391983184,-0.582529543937889,0,0.683246443711741
"Cluster 4",2.8,-0.4,2.57959146486598,-0.780459988466179,0.872136864038734,0.627930251140858
"Cluster 4",2.8,-0.4,3.35569173084489,-0.807154111670471,1.44901464273341,0.714972964373484
"Cluster 4",2.8,-0.4,2.46328311959762,-0.152560619946914,0,0.667190994691815
"Cluster 4",2.8,-0.4,2.24840795220247,0.0625542836356121,0.378847702173131,0.589401162203245
"Cluster 4",2.8,-0.4,3.053243824068,-0.123309902122243,0.746677031640535,0.662551395890902
"Cluster 4",2.8,-0.4,2.99863786927723,-0.216990508755172,1.45923477935448,0.680266108267936
"Cluster 4",2.8,-0.4,3.39891669456193,-0.372525849959931,0.124121041172731,0.695638551063339
"Cluster 4",2.8,-0.4,2.45561586838938,-0.0802630456371527,0.676502752990713,0.655187160464942
"Cluster 4",2.8,-0.4,3.02585761642431,-0.0384316233781254,0.353987259658256,0.765672655904639
"Cluster 4",2.8,-0.4,2.74304552149765,-0.564058163667101,1.09549471211889,0.688002120225948
"Cluster 4",2.8,-0.4,2.89753145049673,-0.0745240669914699,1.03981459927661,0.714987272219474
"Cluster 4",2.8,-0.4,2.55835832807379,-0.480882028152941,0.608010742678027,0.613003177722126
"Cluster 4",2.8,-0.4,2.81566401010073,-1.08054370430401,1.45831167643157,0.584391755693092
"Cluster 4",2.8,-0.4,2.44404962358754,-0.439099223099653,0.802514183018721,0.656335363023668
"Cluster 4",2.8,-0.4,3.15695053994722,-0.625106082169313,0,0.656634985013817
"Cluster 4",2.8,-0.4,2.61714656560542,0.245969648506175,0.125431280244466,0.712147203420911
"Cluster 4",2.8,-0.4,2.34827917146361,-0.230905690135941,0.949421562131884,0.596063084575439
"Cluster 4",2.8,-0.4,2.28801908499547,-0.388432973074358,0.503380201382434,0.59382729619471
"Cluster 4",2.8,-0.4,3.14687728669325,-0.426331793414249,1.5211630972649,0.652519778439322
"Cluster 4",2.8,-0.4,2.55798291308765,-0.209586089905841,0.151879628647185,0.657662999414686
"Cluster 4",2.8,-0.4,2.96314623288296,-0.349705254046258,1.01691709294893,0.688586185552225
"Cluster 4",2.8,-0.4,2.76252973833546,0.22217032149292,0,0.726759318294803
"Cluster 4",2.8,-0.4,3.47134415438391,-0.169095882921385,0.337849821057883,0.777348045317174
"Cluster 4",2.8,-0.4,2.83954346668092,0.153779607879398,0,0.713895454355191
"Cluster 4",2.8,-0.4,3.33727908680265,-0.944091175038342,1.55624931260534,0.699669775795481
"Cluster 4",2.8,-0.4,2.68329495790567,-0.553754041508491,0.188795392523501,0.645218995413668
"Cluster 4",2.8,-0.4,2.64210885894813,-0.135974605311128,2.52878224312882,0.647153377580544
"Cluster 4",2.8,-0.4,2.91649255786003,-0.372900240677121,0,0.643319745841909
"Cluster 4",2.8,-0.4,2.77521929413713,0.183108000382053,0.622686500922377,0.785586364502235
"Cluster 4",2.8,-0.4,3.25633493237781,-0.383943172787343,1.25262771023833,0.695181448416891
"Cluster 4",2.8,-0.4,2.57476529379375,-0.466766795823475,0.8975498118531,0.619734883362066
"Cluster 4",2.8,-0.4,3.03229901503217,-0.0113502224622348,0.543071942629735,0.724384602723257
"Cluster 4",2.8,-0.4,2.99960998187021,-0.878660123350949,1.09318843587447,0.691705004564515
"Cluster 5",-2.3,-0.7,-2.46779685326891,-0.420556158413176,2.6681397690933,0.227193575093459
"Cluster 5",-2.3,-0.7,-1.47313917327098,-1.31069874939954,3.48127393290055,0.209366418346244
"Cluster 5",-2.3,-0.7,-1.64944690586764,-1.3618282394224,1.02964925972338,0.168885559571472
"Cluster 5",-2.3,-0.7,-2.31088960985004,-0.301715804572213,1.88890234347314,0.238501441106811
"Cluster 5",-2.3,-0.7,-3.17873030608012,-0.204449916234698,3.00387492473938,0.212474346226669
"Cluster 5",-2.3,-0.7,-2.68558131084211,-0.49301124908198,2.34779130618386,0.196850951663033
"Cluster 5",-2.3,-0.7,-2.7173814132227,-0.542664492015504,1.21925132325275,0.240400026246197
"Cluster 5",-2.3,-0.7,-2.09086615045512,-0.908270638297823,1.43238498682595,0.205676020861484
"Cluster 5",-2.3,-0.7,-1.63860419428066,-0.054036379708428,2.61604952452212,0.314617633399257
"Cluster 5",-2.3,-0.7,-2.64104122726995,-0.783556796205044,3.61934611940776,0.191610292384868
"Cluster 5",-2.3,-0.7,-2.10590341085766,-0.600266771167246,2.83279324474986,0.256778209239335
"Cluster 5",-2.3,-0.7,-2.55477933202307,-0.995200512920182,2.88985492519183,0.177831910223852
"Cluster 5",-2.3,-0.7,-2.29432922545474,-0.217738076311118,2.61002961447296,0.287857577993054
"Cluster 5",-2.3,-0.7,-2.66514385786428,-0.567673071348164,3.58036170561701,0.18421502016853
"Cluster 5",-2.3,-0.7,-2.66840094417042,-0.718791078798493,2.09545950195316,0.249117104812283
"Cluster 5",-2.3,-0.7,-2.10514224162703,-0.958093616958324,4.31066212576061,0.209985950165921
"Cluster 5",-2.3,-0.7,-2.28364180786727,-0.555957297278651,2.27726211046188,0.234013864239747
"Cluster 5",-2.3,-0.7,-1.92510277044621,-1.33836231888221,2.75387894002798,0.20587205713716
"Cluster 5",-2.3,-0.7,-2.49267609527823,-1.21292415693227,3.34552587225312,0.186999085599301
"Cluster 5",-2.3,-0.7,-2.07837700729494,-1.07224044760818,2.38209699233026,0.298233694609334
"Cluster 5",-2.3,-0.7,-2.14794959751498,-0.396756366284973,1.66382179756321,0.295335406984762
"Cluster 5",-2.3,-0.7,-2.34944663474562,-0.780795871769411,1.07678541808512,0.261195299115964
"Cluster 5",-2.3,-0.7,-2.79273026839748,-0.941914744745438,2.38228922090062,0.227535140685238
"Cluster 5",-2.3,-0.7,-2.03678695626715,-0.429194344920567,2.07673918649779,0.258611566551967
"Cluster 5",-2.3,-0.7,-1.81492390992693,-1.10729808653448,2.96134549552672,0.243937362468567
"Cluster 5",-2.3,-0.7,-1.79274826465644,-0.713089755938625,2.68972109699528,0.318329423797828
"Cluster 5",-2.3,-0.7,-2.37634128685095,-1.19313633104081,2.22595501193465,0.160158784170327
"Cluster 5",-2.3,-0.7,-2.12702906022514,-0.345672031899689,2.00997793502123,0.248911431523158
"Cluster 5",-2.3,-0.7,-1.95302336475886,-1.03223036319662,3.36053638161115,0.17387538708749
"Cluster 5",-2.3,-0.7,-1.93485493268386,-0.348149534921663,2.25724932566425,0.290227693413096
"Cluster 5",-2.3,-0.7,-1.70933444335983,-0.916183867650768,3.30973138649725,0.235302755748733
"Cluster 5",-2.3,-0.7,-2.36318445103002,-1.17898401947403,1.97371933171185,0.24880577177358
"Cluster 5",-2.3,-0.7,-2.15464910127275,-0.205003035537373,1.3276240727935,0.288886426841607
"Cluster 5",-2.3,-0.7,-1.73943975615569,-0.378083800853956,2.62954671544016,0.293885336716982
"Cluster 5",-2.3,-0.7,-2.30548444989062,-0.725471920963865,2.72856420278628,0.21007493420356
"Cluster 5",-2.3,-0.7,-2.31620962121176,-1.09852284511327,3.33241369064934,0.183959679079655
"Cluster 5",-2.3,-0.7,-1.88938138851714,0.328343541556325,2.91338632712725,0.308398519199094
"Cluster 5",-2.3,-0.7,-2.44081059084773,-0.399724654427046,1.25359668858822,0.260414611172749
"Cluster 5",-2.3,-0.7,-1.69713251002625,-0.465737179461676,2.20044428214439,0.301461494589053
"Cluster 5",-2.3,-0.7,-2.77580383670265,-0.807307191066108,2.67206606396586,0.166461827851978
"Cluster 5",-2.3,-0.7,-1.91331263214716,-0.474788864583384,1.85969906396105,0.282893404448203
"Cluster 5",-2.3,-0.7,-2.39730366281708,-0.965735584895746,2.85108255727956,0.208005428667888
"Cluster 5",-2.3,-0.7,-2.36362379863634,-1.72182932946794,1.39884998702333,0.205851149030517
"Cluster 5",-2.3,-0.7,-2.55171617253444,-0.869365752480468,2.08715576198914,0.161700187894391
"Cluster 5",-2.3,-0.7,-2.47604669063737,-0.0571870204011303,2.46947075632898,0.235903240455265
"Cluster 5",-2.3,-0.7,-2.46734708099669,-0.986244075851489,2.61616070403939,0.192716189067463
"Cluster 5",-2.3,-0.7,-2.5522694916752,-0.741812321466499,1.5216147515865,0.229952437263981
"Cluster 5",-2.3,-0.7,-2.27384829411246,-0.991287016436487,0.71659889649737,0.203692303277155
"Cluster 5",-2.3,-0.7,-1.51591258379888,-0.419669266767736,3.83101908610358,0.359913305209534
"Cluster 5",-2.3,-0.7,-2.50872783737659,-0.25213343883294,2.55318929642498,0.271070608366493
"Cluster 5",-2.3,-0.7,-2.46867607605677,-0.563425679046704,1.78945106482772,0.221813995508893
"Cluster 5",-2.3,-0.7,-2.09621978671787,-0.529245680512141,2.33581972385065,0.268483841854171
"Cluster 5",-2.3,-0.7,-1.76077508857408,-0.746940352137271,3.36410548564001,0.247978153165219
"Cluster 5",-2.3,-0.7,-2.63204249107121,-0.765962852595598,3.28094903993786,0.187638139844543
"Cluster 5",-2.3,-0.7,-2.43154206202825,-0.826664936300143,1.59543671247895,0.193827779919533
"Cluster 5",-2.3,-0.7,-1.93213081862037,-0.270837695634972,1.92730316568978,0.304095953606485
"Cluster 5",-2.3,-0.7,-1.9236029016902,-0.579049653637853,2.34493350489251,0.249797896169298
"Cluster 5",-2.3,-0.7,-2.63188482644459,-0.616949705712591,0.345064151486853,0.200703362948492
"Cluster 5",-2.3,-0.7,-2.53181962793981,-1.30182083122563,3.99447490588351,0.213386863135503
"Cluster 5",-2.3,-0.7,-2.74462174072889,-0.802636018005097,3.71083525754021,0.191060402821348
"Cluster 5",-2.3,-0.7,-2.31534012921146,-0.767329385083754,2.88185713891264,0.18652846140719
"Cluster 5",-2.3,-0.7,-2.52058873042733,0.0575712337691335,3.12270990813315,0.36403592829752
"Cluster 5",-2.3,-0.7,-2.29502887483709,-1.22004117763034,2.54733055060697,0.107966601038664
"Cluster 5",-2.3,-0.7,-3.06836836084728,-0.550856280117085,2.99281118273748,0.121683421371035
"Cluster 5",-2.3,-0.7,-1.88465848530096,-0.455475245959315,2.79284329546173,0.290516759556161
"Cluster 5",-2.3,-0.7,-2.49382648914498,-0.568967160835199,1.76686664364522,0.250096535993342
"Cluster 5",-2.3,-0.7,-2.96828647139902,-0.795873713071286,0.659626648191726,0.22045685574368
"Cluster 5",-2.3,-0.7,-1.65761146706827,-1.29462771915565,2.59642591628149,0.22086015125225
"Cluster 5",-2.3,-0.7,-2.47664995598703,-0.969718994236854,2.97964203176187,0.174113358271558
"Cluster 5",-2.3,-0.7,-2.73465479794699,-0.579654544845141,2.52770165200384,0.1149584569404
"Cluster 5",-2.3,-0.7,-2.39075660435312,-0.828671582545308,3.36979980318472,0.221531737317911
"Cluster 5",-2.3,-0.7,-2.52360391241818,-0.565641663091649,2.87620534511946,0.215917312729065
"Cluster 5",-2.3,-0.7,-2.7045987302164,-0.309546574945371,1.68971067094553,0.262477427548154
"Cluster 5",-2.3,-0.7,-2.60425883511384,-0.369230531882944,2.44265401474639,0.18867640681268
"Cluster 5",-2.3,-0.7,-1.81521103013593,-0.813170259843817,2.27098680278162,0.219092552359619
"Cluster 5",-2.3,-0.7,-1.82079429066416,-0.77943007238972,3.0100143570799,0.259072809940431
"Cluster 5",-2.3,-0.7,-2.86126421260204,-1.20270939879762,2.92618689344194,0.0815699570714683
"Cluster 5",-2.3,-0.7,-2.31091530472856,-0.76333540920732,3.18963888692631,0.191343860786051
"Cluster 5",-2.3,-0.7,-2.3257152949751,-1.35774491570129,2.90483970487625,0.169207860242508
"Cluster 5",-2.3,-0.7,-2.4906182452692,-0.672059480424412,1.95703122799879,0.191712639494416
"Cluster 5",-2.3,-0.7,-1.79948363587175,-0.884657948978633,2.26918967474424,0.261720612852186
"Cluster 5",-2.3,-0.7,-1.63253748756735,-1.01302925897642,3.51753982226791,0.246268683909584
"Cluster 5",-2.3,-0.7,-3.06022815571896,-0.683081080300431,3.05727012089268,0.23480172854948
"Cluster 5",-2.3,-0.7,-1.68530796014355,-0.721090809043836,4.71495630408422,0.263703356357716
"Cluster 5",-2.3,-0.7,-2.72543982463537,-1.53958167039278,3.55474086178774,0.128950679522927
"Cluster 5",-2.3,-0.7,-2.10565805512836,-0.754597058741778,3.02680742498167,0.170680605781763
"Cluster 5",-2.3,-0.7,-2.89602149843987,-0.66338362999463,2.97379916999686,0.211122111474023
"Cluster 5",-2.3,-0.7,-2.00401664544606,-0.270365413467217,2.68198580744405,0.208489861188872
"Cluster 5",-2.3,-0.7,-2.96146024385372,-0.66306135200634,2.09617385523542,0.108133533223371
"Cluster 5",-2.3,-0.7,-1.88871182574436,-1.17537814375642,2.20861053774227,0.221300988243879
"Cluster 5",-2.3,-0.7,-2.92461627539354,-0.679579368414518,1.33848204236065,0.139638875794406
"Cluster 5",-2.3,-0.7,-1.76525495278911,-0.493549569886694,3.6575968121625,0.320674562574333
"Cluster 5",-2.3,-0.7,-2.49740986599632,-0.918792581868288,3.29208471398669,0.175826002574715
"Cluster 5",-2.3,-0.7,-2.78241140369375,-0.406946428902453,2.52751258233487,0.257041169205619
"Cluster 5",-2.3,-0.7,-1.9736357266672,-1.17595869874625,2.98450574280903,0.181960266037052
"Cluster 5",-2.3,-0.7,-2.51747800646584,-0.749663782639029,1.50924670436234,0.190214348553677
"Cluster 5",-2.3,-0.7,-1.35461898092011,-0.679603503699657,2.23332897642818,0.326962035387413
"Cluster 5",-2.3,-0.7,-2.79608743113237,-0.819595764561783,3.91202170598665,0.140987964164995
"Cluster 5",-2.3,-0.7,-2.20765740467269,-0.491343092894445,1.41096437764477,0.248698605423274
"Cluster 5",-2.3,-0.7,-2.24438888971362,-0.49655113883621,3.5546415521681,0.225727823391113
"Cluster 5",-2.3,-0.7,-2.59736359720044,-0.808134750854873,2.17987644832082,0.17391535770972
"Cluster 5",-2.3,-0.7,-2.70966801089863,-0.411489353881542,1.99277355555204,0.207080531271446
"Cluster 5",-2.3,-0.7,-2.24297828071041,-0.643244726679349,2.75687323190917,0.225566367985072
"Cluster 5",-2.3,-0.7,-2.95029653222027,-0.546686717884573,3.46446636917236,0.198360079373048
"Cluster 5",-2.3,-0.7,-2.27760121516856,-0.884727440120016,4.51649738651984,0.252670853588476
"Cluster 5",-2.3,-0.7,-3.13619757991465,-1.1607992146487,2.91560767948617,0.129697562659709
"Cluster 5",-2.3,-0.7,-2.75490173510859,-1.05393850549448,1.82923459158919,0.154853670666451
"Cluster 6",0.2,2.5,-0.135008761988831,2.27795159420501,0.567720481961663,0.664248951425791
"Cluster 6",0.2,2.5,-0.473838585515436,1.80744778683052,0.132959791495686,0.56854692967537
"Cluster 6",0.2,2.5,0.829298370738959,2.66626783651216,0,0.74335440230848
"Cluster 6",0.2,2.5,0.637900907727275,1.91092858649657,0.833596474882906,0.666339329348273
"Cluster 6",0.2,2.5,0.153199356520493,1.77661866182135,0.490850880366179,0.702383145803644
"Cluster 6",0.2,2.5,0.272784292107749,2.28632290374762,1.67827541327073,0.680546868794556
"Cluster 6",0.2,2.5,0.662031508759829,3.5214352510296,1.01197656869158,0.860246108299125
"Cluster 6",0.2,2.5,0.585713625091297,2.75798620159789,0,0.831079560474532
"Cluster 6",0.2,2.5,0.96562622945278,2.3815231225068,1.88285269456261,0.797107093560592
"Cluster 6",0.2,2.5,0.160636787776728,1.66543010282499,1.01640626560289,0.595923942531835
"Cluster 6",0.2,2.5,-0.195515608785296,2.8704600529504,1.54334711665594,0.622458153183201
"Cluster 6",0.2,2.5,0.0463760613600877,2.36101527257973,0.184450628971745,0.664480576310987
"Cluster 6",0.2,2.5,0.378444453020674,2.11936713270289,0.517901955551185,0.691567750283608
"Cluster 6",0.2,2.5,0.227516706591498,2.25602449919909,0.336030511084306,0.699881253215931
"Cluster 6",0.2,2.5,-0.4416038964046,3.28940773771413,1.72150542358969,0.694359811215605
"Cluster 6",0.2,2.5,0.498602733206479,2.58057881200936,0,0.739344251910994
"Cluster 6",0.2,2.5,0.40868885033012,2.42438534422823,1.11923389724317,0.711452318749685
"Cluster 6",0.2,2.5,0.5941918896643,2.16069789184278,1.15779101076514,0.709031930895057
"Cluster 6",0.2,2.5,-0.963632629711825,2.32080829523185,0,0.548202951775029
"Cluster 6",0.2,2.5,0.364810510741461,3.16957737302159,0.142180423119608,0.729553459787908
"Cluster 6",0.2,2.5,0.39166685597467,2.2368257335471,0,0.654963148789539
"Cluster 6",0.2,2.5,-1.10442668391212,2.35013818216313,0.256472969764782,0.556936204405404
"Cluster 6",0.2,2.5,0.739911429868769,2.2129962714417,0.196579423957955,0.696386315804234
"Cluster 6",0.2,2.5,0.54787303066297,2.39596333476228,0.443777281442424,0.711831776307018
"Cluster 6",0.2,2.5,0.119129366390103,2.53015794739496,0,0.694821731830729
"Cluster 6",0.2,2.5,-0.543038748204709,2.48616980038261,0,0.639976306701174
"Cluster 6",0.2,2.5,-0.169019423751748,2.13860579194379,0.849223433063669,0.644277639061879
"Cluster 6",0.2,2.5,0.311699191724972,3.05632137521251,0,0.751419472197849
"Cluster 6",0.2,2.5,0.307087317063125,2.63499098002727,0,0.738436584326283
"Cluster 6",0.2,2.5,0.0637175103204753,2.86320445358662,0,0.767675449999251
"Cluster 6",0.2,2.5,0.275534065563042,1.95697789676057,1.01182268256016,0.696427108093206
"Cluster 6",0.2,2.5,0.413384607507495,2.7872556646961,0,0.749128866716993
"Cluster 6",0.2,2.5,-0.125846676207354,2.00207827699493,0.118748606840439,0.632975287549683
"Cluster 6",0.2,2.5,0.240643171754205,2.43628126208519,1.60224997743352,0.641359105109143
"Cluster 6",0.2,2.5,-0.125186797891578,3.00379624573076,1.47520767841126,0.626027433178556
"Cluster 6",0.2,2.5,-0.305830458858427,2.81802775101557,0.553363679834261,0.696694916171156
"Cluster 6",0.2,2.5,-0.05009552545518,2.47768359528447,0.787408308510129,0.673731854587266
"Cluster 6",0.2,2.5,-0.0379819195614111,2.04478762634139,1.16488187610156,0.622322314799738
"Cluster 6",0.2,2.5,0.0543925855258867,2.58718189548353,0.994096445934201,0.696530976648286
"Cluster 6",0.2,2.5,-0.0894188131284218,2.3857815114613,0.735678087488918,0.657419420859941
"Cluster 6",0.2,2.5,0.182035456746465,2.09369507003361,1.13975199923065,0.653369207230025
"Cluster 6",0.2,2.5,-0.273769294949874,2.49752663386371,0.345123700782071,0.645757595543574
"Cluster 6",0.2,2.5,0.777367281222692,2.04861384714066,0,0.696487170803013
"Cluster 6",0.2,2.5,0.268512768035995,2.76677022977839,0.00018560246378263,0.660971854553444
"Cluster 6",0.2,2.5,0.523556978651454,3.12462419707937,1.59608177375396,0.809979437530089
"Cluster 6",0.2,2.5,0.369558948679046,2.68063430085813,1.18615766381745,0.698835122546497
"Cluster 6",0.2,2.5,0.711216651676392,1.72178096255073,0.673611518850645,0.660908603328648
"Cluster 6",0.2,2.5,0.442697314984006,2.75389179379201,1.01831635389029,0.734594547427885
"Cluster 6",0.2,2.5,-0.116422405723801,2.36976474955801,1.12619469993679,0.669137225239396
"Cluster 6",0.2,2.5,-0.0738180118576507,2.18509560717155,1.33305649864281,0.648704957132877
"Cluster 6",0.2,2.5,-0.122478496506198,2.07585642597138,1.15222910566744,0.646748365535058
"Cluster 6",0.2,2.5,0.507249697435476,1.95896688807148,1.77509731150475,0.723964384855053
"Cluster 6",0.2,2.5,-0.286972073331797,1.89587885104601,2.17878773588575,0.563890994279122
"Cluster 6",0.2,2.5,0.387875068941991,3.05241533049845,0.0137673863169954,0.701317112348216
"Cluster 6",0.2,2.5,-0.203511216141037,2.94365307873373,0.511114988196959,0.708004522040516
"Cluster 6",0.2,2.5,0.499514183999303,2.32429522591281,0.888006811849854,0.724395405198513
"Cluster 6",0.2,2.5,-0.114032788925096,1.84131394538881,0.655702824637037,0.622657127514238
"Cluster 6",0.2,2.5,-0.131855150042233,2.36044170415767,0.479076004763328,0.632736029690537
"Cluster 6",0.2,2.5,0.720583756881152,2.54217490927195,1.25826244614017,0.726581484585226
"Cluster 6",0.2,2.5,-0.649200838119114,2.40521967712404,0.358778472022557,0.649222258331182
"Cluster 6",0.2,2.5,0.217157318592298,2.94140035559425,0,0.7515932205169
"Cluster 6",0.2,2.5,0.152164933895371,3.25487282749126,0.255887105170249,0.712427998564863
"Cluster 6",0.2,2.5,0.614921829595068,2.36288275169248,1.22832957516919,0.663585288361986
"Cluster 6",0.2,2.5,0.872412822548547,2.41227011351728,1.30702714881431,0.709700079050372
"Cluster 6",0.2,2.5,-0.627062325408939,2.61622264923812,2.23961604217684,0.586810665761589
"Cluster 6",0.2,2.5,-0.26141268362135,2.8001701366843,0.729904609619394,0.734186877637874
"Cluster 6",0.2,2.5,-0.282750206106594,3.06814850836101,0,0.70404042632772
"Cluster 6",0.2,2.5,-0.0731204664658646,2.60629000701041,1.12944427652963,0.717983158622032
"Cluster 6",0.2,2.5,0.324641763352149,1.93103661086256,1.09750092108604,0.654823951415436
"Cluster 6",0.2,2.5,-0.1593864560668,1.86655837613967,1.07585534118682,0.573527564088019
"Cluster 6",0.2,2.5,-0.132366173556486,2.24864164270936,1.79191616857356,0.629100943921738
"Cluster 6",0.2,2.5,1.37397348974353,2.35840542039519,1.6748960825948,0.803427529082943
"Cluster 6",0.2,2.5,0.392597279961429,2.69830410824917,1.39418740689766,0.731784495576465
"Cluster 6",0.2,2.5,-0.211372994233937,2.29295200976258,1.89412551342388,0.64913946454086
"Cluster 6",0.2,2.5,0.0886946720306637,2.00920903694115,0.231156356730354,0.694228347588251
"Cluster 6",0.2,2.5,0.0424266556093051,3.05381399769256,0.386706421820415,0.714071170750224
"Cluster 6",0.2,2.5,0.00766697498740124,2.96030337346009,0,0.748977755957867
"Cluster 6",0.2,2.5,0.322171867458992,2.25780333730488,1.87124000870656,0.631209348030107
"Cluster 6",0.2,2.5,0.210297005485894,2.38157809115522,1.13755075996427,0.685345564036697
"Cluster 6",0.2,2.5,0.304884192177831,1.79443980917629,0,0.636724177157243
"Cluster 6",0.2,2.5,0.529155320904716,2.78289084807279,2.2843609055348,0.742316239996443
"Cluster 6",0.2,2.5,0.0306141579265481,3.20150556946289,1.76273677423138,0.781920621784989
"Cluster 6",0.2,2.5,0.861393609730071,2.80656886930443,1.10890660276362,0.727297111267979
"Cluster 6",0.2,2.5,-0.267639842326823,2.42765029604007,0,0.664458014925516
"Cluster 6",0.2,2.5,-0.626076341477309,2.60298540243849,2.52264301197333,0.690842920301121
"Cluster 6",0.2,2.5,0.928474269291793,2.06037370836155,1.90423489436216,0.693257157152682
"Cluster 6",0.2,2.5,1.38392489889058,2.36710653178021,0.995368254202811,0.796703876052645
"Cluster 6",0.2,2.5,0.283901013096631,2.23340702142607,0.687953450528277,0.627151660459655
"Cluster 6",0.2,2.5,0.493828200575606,2.26476303503751,0.516717864128704,0.699422039038171
"Cluster 6",0.2,2.5,-0.151232200857298,2.15468815804936,0,0.683390818775326
"Cluster 6",0.2,2.5,0.459513289310042,2.72633548051231,0.761470284943811,0.745712040428847
"Cluster 6",0.2,2.5,0.281677166426112,2.43158862433695,0,0.705805954503649
"Cluster 6",0.2,2.5,0.267796374429495,2.73592078093971,1.16047281795811,0.670487753912884
"Cluster 6",0.2,2.5,0.620838153378397,3.09224746351638,0,0.733928207263302
"Cluster 6",0.2,2.5,0.793874916385591,2.73786495962353,0,0.755639880526152
"Cluster 6",0.2,2.5,0.258690329981793,2.32226097111722,0.731098469666107,0.726964065303503
"Cluster 6",0.2,2.5,0.470264513538677,2.41802448422719,0.413678666307521,0.758833861568957
"Cluster 6",0.2,2.5,0.112884617536276,2.96140131129527,1.93811543230739,0.715722807715548
"Cluster 6",0.2,2.5,0.161505485595546,2.15082763866657,1.21607017224838,0.703708311898158
